id,schema,name,country,topics,birthDate,nationality,position,registrationNumber,address,sanctions,datasets,sourceUrl
usgsa-9a9e108cbc19d0ed1ced3eee121cc907a9d3b460,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9e5f75567e2fb618956b9f83205e5bd6c82055,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9e8d404bc71dc919ed357691ad2d3bd574464b,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9f5a75240c344d74a4b444b8590bdc168e41c8,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9f64b2b6596e8f7d2547584b1089a35a127dee,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9fcd1c37d3265e4046a65610eb797fcd8b4fe2,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9ff660cfef385cc440cb81185c12325d84fad0,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa177f4b5d1832f7bf602d861b7ee03da340e39,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa1b23b1ec6abd7b6b4a92c50356aba3e121d78,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa1bcc70b409b3ae649d4ee294f54939b34b41a,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa26b76134b8616db68809dd0bce6eafd70c9f0,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa2e49fc1d3653b2a9d09d8c3d53270a3f9ecdf,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa2f41fed35fd84b417dca017f1caaf0e8a357a,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa38ca3ddea9578d558b015e7d2151e9e4eea7f,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa3b70f2048f271f8ce0c14388163d38ec6b200,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa3eb8aa872bb749f2c1280066c1e521c2d159d,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa449714692cbf12d72b7729bbd8e8ac14810fb,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa4d830908f221c9f596d74f784480fd5c3b5a1,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa513f14502049046f1f13a5c854df066f3478d,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa55b0378e1360e1290eee5af280d1347493a31,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa6ea867012a844f931384fd6a171750adbd139,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa75188e8ebf3719a5bf8a4e2a66407fc735ca6,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa860a0a5705ec2a1d22adf8d125ed960717937,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa8b68c374b29e4b33b21b1b81501cd08001682,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aa93d12746ad17d0f3f8153415a2300590f9c18,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aaa86705fbd5fef900b7f66e1d4a6795bbe61fb,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aaa956d6d238c267b0fe5adb6d90917354b04d4,Person,Kwang-Il KIM,cn,debarment,,,,,Beijing,,us_sam_exclusions,
usgsa-9aabae0b60f39b366cac2beac4803fd4fa57ba47,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aabff67472d672624b48977c41f3d0446c47ecd,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aac5cf18a843346818091ee2104fee79128edbe,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aaca5c52c34e8a7ae9afd43c19e3abd881ef52b,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aacd807c98ecc5118b17adf16e5b0cc65ae82be,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aad0359b22ff1c06787995823a7e3846e6ae611,Vessel,HIMALAYAN,,debarment,,,,P3PYV8MH7845,,,us_sam_exclusions,
usgsa-9aadc8d303e2211626077066616b385624fac6ba,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9aadee23ede5160cd61b928ba3d663bd04f4e652,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
